Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
105	-686.7318	1032.4431	-137.19768	-2751.318	1000.0	-99.91774	221.09886	-8.178504	-865.5004	530000	1.525879e-08	4530.839	-0.015961468	-3086.1255	6.21952	0.017378537	0.2122	19.0	528.5202035903931
106	-169.5665	39.843483	-118.13448	-217.88603	1000.0	-22.940208	6.522299	-12.195073	-68.589676	535000	2.4414062e-08	111.987816	-0.035319813	-89.39313	6.213454	0.012531607	0.1762	79.0	533.7061214447021
107	-4900.462	9509.887	-112.97328	-23920.184	1000.0	-558.03955	1461.3916	-7.578966	-4773.686	540000	-1.2207031e-08	62433.785	0.036282703	-28046.633	6.2045603	0.11426123	0.1156	1.0	538.4251155853271
108	-178.87039	71.8836	-123.28977	-320.72668	1000.0	-48.68095	81.05101	104.111046	-846.0241	545000	3.0517577e-09	7865.989	-0.035424564	-7296.3984	6.20891	0.015405458	0.1972	70.0	543.6263659000397
109	-221.26718	31.003971	-174.83574	-271.51938	1000.0	-8.956749	20.605959	42.43448	-560.0696	550000	5.493164e-08	647.9992	-0.02776542	-421.59387	6.172376	0.011469314	0.1686	79.0	548.4400343894958
110	-168.28377	18.84075	-134.46893	-186.15784	1000.0	-22.759232	8.988935	11.96027	-149.44168	555000	4.577637e-09	148.98836	-0.027173374	-80.56439	6.1684656	0.01522818	0.1668	23.0	553.7248322963715
111	-160.04034	26.43259	-125.71441	-189.2887	1000.0	-14.110459	5.412261	1.3353076	-38.910503	560000	-9.155274e-09	44.066353	-0.038180225	-13.75326	6.0683045	0.011869264	0.1788	79.0	558.7603919506073
112	-831.5881	1301.6708	-150.60033	-3434.6262	1000.0	-51.55611	124.73765	-1.0444844	-591.40656	565000	-2.4414062e-08	10888.033	-0.00489693	-7086.3877	6.0562077	0.018422192	0.1786	4.0	563.6552245616913
113	-338.1036	305.4845	-160.48851	-947.90894	1000.0	-45.050068	45.609653	-8.140563	-251.49203	570000	-1.1062622e-08	558.7447	-0.040698748	-225.22083	6.045115	0.014536184	0.2154	79.0	568.6655678749084
114	-499.83408	433.08466	-130.523	-1045.2062	1000.0	-30.5816	19.883387	-0.43795103	-271.76236	575000	-6.1035155e-09	2756.1846	-0.0345685	-2205.5356	6.026632	0.0017962722	0.1536	79.0	573.5914576053619
115	-188.72958	25.486252	-159.6058	-230.11467	1000.0	-24.925209	5.975081	-2.9277272	-56.97153	580000	3.3569336e-08	89.65116	-0.04019828	-54.102203	5.9531593	0.012672903	0.19	79.0	578.4352271556854
